Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.000000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
-0.022416	-1.681175	0.000000
-0.022637	-1.692240	0.283000
-0.023539	-1.706892	0.328000
0.080704	-1.971687	0.415000
0.100873	-1.813486	1.006000
0.178490	-1.816409	1.174000
0.199732	-1.833865	1.220000
0.229448	-1.838195	1.289000
0.250706	-1.808361	1.335000
0.389947	-1.587077	1.632000
0.411705	-1.561510	1.686000
0.484656	-1.528458	1.742000
0.507522	-1.420310	1.894000
0.528940	-1.411865	1.940000
0.550058	-1.420805	1.986000
0.604588	-1.475729	2.108000
0.625871	-1.485987	2.154000
0.646532	-1.480181	2.199000
0.711456	-1.361369	2.341000
0.732710	-1.333600	2.386000
0.760872	-1.340697	2.448000
0.781670	-1.370705	2.494000
0.801438	-1.390837	2.539000
0.824057	-1.380367	2.585000
0.895510	-1.413526	2.631000
0.917487	-1.422022	2.787000
0.990349	-1.411602	2.836000
1.011524	-1.233327	2.994000
1.031354	-1.184580	3.040000
1.053081	-1.159707	3.085000
1.073616	-1.158446	3.131000
1.125572	-1.340007	3.245000
1.145347	-1.463195	3.291000
1.167265	-1.586501	3.336000
1.188043	-1.698343	3.382000
1.209679	-1.792120	3.427000
1.231118	-1.869980	3.473000
1.277663	-2.026144	3.577000
1.298972	-2.084195	3.623000
1.320188	-2.136242	3.668000
1.398584	-2.293095	3.714000
1.419323	-2.336580	3.886000
1.493314	-2.381168	3.932000
1.514297	-2.549035	4.094000
1.564418	-2.658775	4.203000
1.585843	-2.696825	4.248000
1.607447	-2.731833	4.295000
1.641447	-2.774711	4.370000
1.662115	-2.794166	4.415000
1.683239	-2.810723	4.461000
1.707573	-2.823973	4.515000
1.728462	-2.825310	4.560000
1.749198	-2.819541	4.606000
1.840873	-2.734430	4.805000
1.998331	-2.628548	4.851000
2.018532	-2.661002	5.194000
2.040034	-2.666229	5.239000
2.063481	-2.672788	5.289000
2.083753	-2.671624	5.335000
2.105799	-2.655565	5.381000
2.126949	-2.634551	5.427000
2.151575	-2.588093	5.484000
2.172948	-2.494397	5.530000
2.193354	-2.379922	5.576000
2.214446	-2.281597	5.621000
2.225202	-2.143369	5.667000
2.257346	-2.108374	5.713000
2.278687	-2.071847	5.759000
2.300093	-2.089815	5.805000
2.320512	-2.113183	5.850000
2.341591	-2.116399	5.896000
2.599463	-2.008679	5.943000
2.620727	-2.183458	6.506000
2.641608	-2.245451	6.552000
2.663298	-2.305958	6.598000
2.683691	-2.359166	6.643000
2.705054	-2.390533	6.689000
2.726128	-2.408831	6.734000
2.747322	-2.432282	6.783000
2.768760	-2.466843	6.828000
2.788632	-2.509273	6.874000
2.842982	-2.538169	6.990000
2.913879	-2.301970	7.036000
2.934959	-2.242603	7.192000
3.007616	-2.210802	7.238000
3.028466	-2.119011	7.394000
3.048733	-2.092921	7.439000
3.069864	-2.054620	7.485000
3.089853	-2.024190	7.531000
3.110722	-2.029262	7.577000
3.132296	-2.040763	7.622000
3.153362	-2.048919	7.668000
3.174490	-2.071641	7.714000
3.206170	-2.087482	7.782000
3.227288	-2.068168	7.828000
3.248386	-2.025442	7.874000
3.268969	-1.983082	7.920000
3.289432	-1.982118	7.966000
3.344633	-2.010536	8.083000
3.416091	-2.008255	8.129000
3.444894	-2.043929	8.304000
3.514812	-2.079807	8.349000
3.543106	-2.237896	8.517000
3.563449	-2.306301	8.563000
3.584652	-2.377545	8.608000
3.622693	-2.465607	8.693000
3.643866	-2.475823	8.739000
3.665314	-2.476480	8.784000
3.685873	-2.484802	8.830000
3.706906	-2.503743	8.876000
3.728024	-2.521889	8.922000
3.749008	-2.529115	8.968000
3.770657	-2.522645	9.013000
3.792277	-2.497336	9.059000
3.812507	-2.456667	9.105000
3.833179	-2.405620	9.151000
3.853795	-2.345885	9.196000
3.924412	-2.087705	9.242000
3.946383	-1.971573	9.397000
4.017678	-1.860080	9.443000
4.038938	-1.570654	9.600000
4.059479	-1.497928	9.645000
4.080122	-1.443860	9.691000
4.101723	-1.413353	9.736000
4.122287	-1.398694	9.782000
4.143628	-1.391108	9.828000
4.164931	-1.388775	9.873000
4.185981	-1.385373	9.919000
4.206205	-1.360892	9.965000
4.227521	-1.336568	10.011000
4.248583	-1.307580	10.057000
4.270034	-1.264787	10.102000
4.292105	-1.219635	10.148000
4.312459	-1.177813	10.194000
4.332989	-1.158559	10.240000
4.354095	-1.177084	10.285000
4.424998	-1.423584	10.331000
4.445725	-1.523448	10.487000
4.519710	-1.626515	10.532000
4.540623	-1.958343	10.694000
4.561934	-2.026972	10.740000
4.582971	-2.074030	10.786000
4.603516	-2.093829	10.831000
4.624904	-2.099923	10.877000
4.645749	-2.098123	10.923000
4.667007	-2.095331	10.968000
4.688445	-2.093930	11.014000
4.709949	-2.095764	11.060000
4.750431	-2.113561	11.150000
4.771374	-2.130174	11.196000
4.791641	-2.145160	11.242000
4.813034	-2.147242	11.288000
4.834614	-2.140744	11.333000
4.856330	-2.120800	11.379000
5.121626	-1.381854	11.425000
5.142627	-1.169412	12.006000
5.164159	-1.162835	12.052000
5.185029	-1.165989	12.098000
5.205905	-1.171982	12.143000
5.226734	-1.179210	12.190000
5.247122	-1.190335	12.235000
5.267981	-1.213510	12.281000
5.289529	-1.248531	12.327000
5.311171	-1.277059	12.373000
5.332451	-1.301526	12.418000
5.352885	-1.322594	12.464000
5.433861	-1.287342	12.510000
5.454745	-1.240043	12.687000
